Biblioteca pynvml encontrada, mas não foi possível inicializar.
[INFO] [1762876528.349996593] [performance_monitor_node]: CPU: 48.6%, RAM: 2558 MB
[INFO] [1762876529.352168280] [performance_monitor_node]: CPU: 40.7%, RAM: 2559 MB
[INFO] [1762876530.354636208] [performance_monitor_node]: CPU: 40.1%, RAM: 2552 MB
[INFO] [1762876531.349889400] [performance_monitor_node]: CPU: 58.1%, RAM: 2565 MB
[INFO] [1762876532.350059508] [performance_monitor_node]: CPU: 38.9%, RAM: 2565 MB
[INFO] [1762876533.351093156] [performance_monitor_node]: CPU: 57.5%, RAM: 2574 MB
[INFO] [1762876534.352980527] [performance_monitor_node]: CPU: 51.4%, RAM: 2558 MB
[INFO] [1762876535.352507227] [performance_monitor_node]: CPU: 54.3%, RAM: 2581 MB
[INFO] [1762876536.352244372] [performance_monitor_node]: CPU: 41.2%, RAM: 2565 MB
[INFO] [1762876537.359014141] [performance_monitor_node]: CPU: 41.5%, RAM: 2573 MB
[INFO] [1762876538.354442685] [performance_monitor_node]: CPU: 56.2%, RAM: 2593 MB
[INFO] [1762876539.352930254] [performance_monitor_node]: CPU: 45.2%, RAM: 2576 MB
[INFO] [1762876540.352437435] [performance_monitor_node]: CPU: 58.2%, RAM: 2589 MB
[INFO] [1762876541.355535846] [performance_monitor_node]: CPU: 47.4%, RAM: 2590 MB
[INFO] [1762876542.349979314] [performance_monitor_node]: CPU: 44.3%, RAM: 2594 MB
[INFO] [1762876543.349910978] [performance_monitor_node]: CPU: 42.1%, RAM: 2579 MB
[INFO] [1762876544.350048364] [performance_monitor_node]: CPU: 57.0%, RAM: 2586 MB
[INFO] [1762876545.352108366] [performance_monitor_node]: CPU: 50.9%, RAM: 2591 MB
[INFO] [1762876546.349972970] [performance_monitor_node]: CPU: 43.0%, RAM: 2572 MB
[INFO] [1762876547.349959245] [performance_monitor_node]: CPU: 57.4%, RAM: 2589 MB
[INFO] [1762876548.350460965] [performance_monitor_node]: CPU: 62.2%, RAM: 2601 MB
[INFO] [1762876549.351391353] [performance_monitor_node]: CPU: 42.5%, RAM: 2593 MB
[INFO] [1762876550.350456645] [performance_monitor_node]: CPU: 53.0%, RAM: 2598 MB
